Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,MSClass_30,MSClass_40,MSClass_45,MSClass_50,MSClass_60,MSClass_70,MSClass_75,MSClass_80,MSClass_85,MSClass_90,MSClass_120,MSClass_150,MSClass_160,MSClass_180,MSClass_190,MSZone_C (all),MSZone_FV,MSZone_I (all),MSZone_RH,MSZone_RL,MSZone_RM,S_Pave,LCfg_CulDSac,LCfg_FR2,LCfg_FR3,LCfg_Inside,Utl_NoSeWa,Utl_NoSewr,LC_HLS,LC_Low,LC_Lvl,Hood_Blueste,Hood_BrDale,Hood_BrkSide,Hood_ClearCr,Hood_CollgCr,Hood_Crawfor,Hood_Edwards,Hood_Gilbert,Hood_Greens,Hood_GrnHill,Hood_IDOTRR,Hood_Landmrk,Hood_MeadowV,Hood_Mitchel,Hood_NAmes,Hood_NPkVill,Hood_NWAmes,Hood_NoRidge,Hood_NridgHt,Hood_OldTown,Hood_SWISU,Hood_Sawyer,Hood_SawyerW,Hood_Somerst,Hood_StoneBr,Hood_Timber,Hood_Veenker,Cdtn1_Feedr,Cdtn1_Norm,Cdtn1_PosA,Cdtn1_PosN,Cdtn1_RRAe,Cdtn1_RRAn,Cdtn1_RRNe,Cdtn1_RRNn,Cdtn2_Feedr,Cdtn2_Norm,Cdtn2_PosA,Cdtn2_PosN,Cdtn2_RRAe,Cdtn2_RRAn,Cdtn2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HStyle_1.5Unf,HStyle_1Story,HStyle_2.5Fin,HStyle_2.5Unf,HStyle_2Story,HStyle_SFoyer,HStyle_SLvl,RStyle_Gable,RStyle_Gambrel,RStyle_Hip,RStyle_Mansard,RStyle_Shed,RMatl_Membran,RMatl_Metal,RMatl_Roll,RMatl_Tar&Grv,RMatl_WdShake,RMatl_WdShngl,Ex1_AsphShn,Ex1_BrkComm,Ex1_BrkFace,Ex1_CBlock,Ex1_CemntBd,Ex1_HdBoard,Ex1_ImStucc,Ex1_MetalSd,Ex1_Plywood,Ex1_Stone,Ex1_Stucco,Ex1_VinylSd,Ex1_Wd Sdng,Ex1_WdShing,Ex2_AsphShn,Ex2_Brk Cmn,Ex2_BrkFace,Ex2_CBlock,Ex2_CmentBd,Ex2_HdBoard,Ex2_ImStucc,Ex2_MetalSd,Ex2_Other,Ex2_Plywood,Ex2_Stone,Ex2_Stucco,Ex2_VinylSd,Ex2_Wd Sdng,Ex2_Wd Shng,MVType_BrkFace,MVType_CBlock,MVType_None,MVType_Stone,BT1_BLQ,BT1_GLQ,BT1_LwQ,BT1_NA,BT1_Rec,BT1_Unf,BT2_BLQ,BT2_GLQ,BT2_LwQ,BT2_NA,BT2_Rec,BT2_Unf,Heat_GasA,Heat_GasW,Heat_Grav,Heat_OthW,Heat_Wall,Elt_FuseF,Elt_FuseP,Elt_Mix,Elt_SBrkr,Fdn_CBlock,Fdn_PConc,Fdn_Slab,Fdn_Stone,Fdn_Wood,Func_Maj2,Func_Min1,Func_Min2,Func_Mod,Func_Sal,Func_Sev,Func_Typ,GarType_Attchd,GarType_Basment,GarType_BuiltIn,GarType_CarPort,GarType_Detchd,GarType_NA,PvDri_P,PvDri_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCond_AdjLand,SaleCond_Alloca,SaleCond_Family,SaleCond_Normal,SaleCond_Partial
72.0,8640,0,0,8,5,2006,2006,0.0,1,2,1,2,3,24.0,0.0,1254.0,1278.0,0,0,1278,0,0,1278,0.0,0.0,2,0,2,1,1,5,0,5,2006.0,1,2.0,584.0,2,2,0,60,0,0,0,0,0,10,2006,445.64559910314387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100.0,13162,0,0,9,5,2006,2006,0.0,1,2,0,2,3,1836.0,0.0,200.0,2036.0,0,0,2036,604,0,2640,1.0,0.0,3,1,3,1,0,11,1,1,2006.0,1,3.0,792.0,2,2,0,265,0,0,0,0,0,11,2006,636.9843012194258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
81.0,11216,0,0,8,5,2006,2006,0.0,1,2,1,1,3,0.0,0.0,1489.0,1489.0,0,0,1489,0,0,1489,0.0,0.0,2,0,3,1,1,7,1,1,2006.0,1,2.0,776.0,2,2,0,140,0,0,0,0,0,6,2006,482.28622207149976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84.0,10728,0,0,8,5,2006,2006,0.0,1,2,1,2,2,0.0,0.0,1095.0,1095.0,1,0,1095,844,0,1939,0.0,0.0,2,1,3,1,1,8,1,1,2006.0,1,3.0,1053.0,2,2,192,51,0,0,0,0,0,8,2006,515.7518783291051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65.0,8125,0,0,7,5,2005,2006,0.0,1,2,1,2,3,0.0,0.0,756.0,756.0,0,0,756,797,0,1553,0.0,0.0,2,1,3,1,1,6,0,5,2005.0,1,2.0,615.0,2,2,0,45,0,0,0,0,0,3,2006,431.85645763378375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65.0,8125,0,0,6,5,2005,2005,0.0,1,2,1,2,3,0.0,0.0,858.0,858.0,0,0,858,858,0,1716,0.0,0.0,2,1,3,1,1,7,0,5,2005.0,1,2.0,615.0,2,2,0,53,0,0,0,0,0,2,2006,448.1350242951336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,8125,0,0,7,5,2006,2006,0.0,1,2,1,1,3,0.0,0.0,770.0,770.0,0,0,778,798,0,1576,0.0,0.0,2,1,3,1,1,6,0,5,2006.0,1,2.0,614.0,2,2,0,50,0,0,0,0,0,8,2006,443.84682042344286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.0,7200,0,0,6,5,2006,2006,68.0,1,2,1,2,3,905.0,0.0,357.0,1262.0,1,0,1262,0,0,1262,0.0,0.0,2,0,2,1,1,5,0,5,2006.0,0,2.0,572.0,2,2,0,120,0,0,0,0,0,5,2006,430.11626335213134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
62.0,7500,0,0,7,5,2005,2005,0.0,1,2,1,2,3,0.0,0.0,1257.0,1257.0,0,0,1266,0,0,1266,0.0,0.0,2,0,3,1,1,6,1,2,2005.0,2,2.0,453.0,2,2,38,144,0,0,0,0,0,4,2006,419.52353926806063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,7200,0,0,7,5,2006,2006,0.0,1,2,1,1,3,0.0,0.0,1293.0,1293.0,0,0,1301,0,0,1301,1.0,0.0,2,0,2,1,1,5,1,1,2006.0,1,2.0,572.0,2,2,216,121,0,0,0,0,0,8,2006,433.3012808658658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
74.0,7733,1,0,6,5,2005,2005,0.0,2,2,2,2,2,24.0,0.0,1118.0,1142.0,0,0,1142,0,0,1142,0.0,0.0,1,1,3,1,1,5,0,5,0.0,3,0.0,0.0,5,5,4,50,0,0,0,0,0,1,2006,373.496987939662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
91.0,11024,1,0,7,5,2005,2006,118.0,1,2,1,2,1,0.0,0.0,1400.0,1400.0,0,0,1400,0,0,1400,0.0,0.0,2,0,3,1,1,6,0,5,2005.0,1,2.0,612.0,2,2,144,55,0,0,0,0,0,10,2006,432.20365569948615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63.0,13072,0,0,6,5,2005,2006,0.0,2,2,1,2,3,0.0,0.0,1131.0,1131.0,0,0,1131,0,0,1131,0.0,0.0,1,1,3,1,1,6,0,5,0.0,3,0.0,0.0,5,5,0,39,0,0,0,0,0,3,2006,363.318042491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63.0,13072,0,0,6,5,2005,2005,0.0,1,2,1,2,3,0.0,0.0,1141.0,1141.0,0,0,1141,0,0,1141,0.0,0.0,1,1,3,1,2,6,0,5,2005.0,2,2.0,484.0,2,2,0,0,0,0,0,0,0,3,2006,377.4917217635375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63.0,13072,0,0,6,5,2004,2004,0.0,2,2,1,2,3,941.0,0.0,217.0,1158.0,0,0,1158,0,0,1158,1.0,0.0,1,1,3,1,1,5,0,5,2006.0,2,2.0,576.0,2,2,0,50,0,0,0,0,0,5,2006,397.4921382870358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65.0,7800,0,0,7,5,2005,2005,172.0,1,2,1,2,3,0.0,0.0,891.0,891.0,0,0,891,795,0,1686,0.0,0.0,2,1,3,1,1,8,0,5,2005.0,0,2.0,462.0,2,2,144,101,0,0,0,0,0,4,2006,428.95221179054425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
74.0,7632,1,0,7,5,2005,2005,96.0,1,2,1,2,3,0.0,0.0,784.0,784.0,0,0,831,754,0,1585,0.0,0.0,2,1,3,1,1,7,0,5,2005.0,1,2.0,449.0,2,2,100,77,0,0,0,0,0,3,2006,430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,8304,1,0,6,5,1997,1998,0.0,2,2,1,2,3,0.0,0.0,941.0,941.0,0,0,941,896,0,1837,0.0,0.0,2,1,3,1,2,7,0,5,1997.0,1,2.0,688.0,2,2,150,165,0,0,0,0,0,7,2006,432.434966208793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,7153,0,0,6,5,1992,1992,0.0,1,1,1,2,3,387.0,0.0,374.0,761.0,0,0,810,793,0,1603,0.0,0.0,2,1,3,1,1,7,0,5,1992.0,1,2.0,484.0,2,2,0,124,0,0,0,0,0,7,2006,419.4043395102154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,9370,2,0,6,5,1992,1993,0.0,1,2,1,2,3,758.0,0.0,78.0,836.0,0,0,844,887,0,1731,1.0,0.0,2,1,3,1,1,7,0,5,1992.0,1,2.0,462.0,2,2,307,85,0,0,224,0,3000,10,2006,498.4977432245807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50.0,7175,0,0,6,5,1990,1991,0.0,1,2,1,2,3,904.0,0.0,494.0,1398.0,1,0,1398,0,0,1398,1.0,0.0,2,0,2,1,1,5,0,5,1990.0,1,2.0,542.0,2,2,0,46,0,0,0,0,0,7,2006,414.7288270665544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,7175,0,0,6,5,1991,1991,0.0,1,2,1,2,3,278.0,0.0,939.0,1217.0,1,0,1217,0,0,1217,0.0,0.0,2,0,2,1,1,5,0,5,1991.0,1,2.0,484.0,2,2,0,64,0,0,0,0,0,6,2006,388.58718455450895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.66981132075472,9019,1,0,6,5,1994,1994,0.0,2,2,1,2,3,274.0,0.0,362.0,636.0,0,0,636,684,0,1320,0.0,0.0,2,1,3,1,1,6,0,5,1994.0,0,2.0,472.0,2,2,0,40,0,0,0,0,0,7,2006,387.2983346207416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
